  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      1.0040E+00      1.0026E+00      1.0000E+00      1.0049E+00      1.0033E+00      8.9945E+01      9.0071E+01      1.0000E+00
      1.0045E+00      1.0026E+00      1.0000E+00      1.0053E+00      1.0042E+00      8.9975E+01      9.0013E+01      1.0000E+00
      1.0122E+00      1.0071E+00      1.0001E+00      1.0143E+00      1.0116E+00      8.9931E+01      9.0039E+01      1.0000E+00
      1.0328E+00      1.0180E+00      1.0006E+00      1.0359E+00      1.0323E+00      8.9794E+01      9.0185E+01      1.0000E+00
      1.0755E+00      1.0399E+00      1.0030E+00      1.0793E+00      1.0718E+00      8.9124E+01      9.0718E+01      1.0000E+00
      1.1523E+00      1.1611E+00      1.0387E+00      1.2357E+00      1.0463E+00      7.7767E+01      1.0138E+02      1.0000E+00
      1.1522E+00      1.1611E+00      1.0387E+00      1.2356E+00      1.0462E+00      7.7773E+01      1.0137E+02      1.0000E+00
      1.0755E+00      1.0399E+00      1.0030E+00      1.0793E+00      1.0718E+00      8.9126E+01      9.0717E+01      1.0000E+00
      1.0328E+00      1.0180E+00      1.0006E+00      1.0359E+00      1.0323E+00      8.9795E+01      9.0184E+01      1.0000E+00
      1.0122E+00      1.0071E+00      1.0001E+00      1.0142E+00      1.0116E+00      8.9931E+01      9.0039E+01      1.0000E+00
      1.0045E+00      1.0026E+00      1.0000E+00      1.0053E+00      1.0042E+00      8.9975E+01      9.0013E+01      1.0000E+00
      1.0044E+00      1.0027E+00      1.0000E+00      1.0052E+00      1.0039E+00      8.9939E+01      9.0079E+01      1.0000E+00
      1.0116E+00      1.0074E+00      1.0001E+00      1.0139E+00      1.0104E+00      8.9766E+01      9.0260E+01      1.0000E+00
      1.0305E+00      1.0192E+00      1.0007E+00      1.0352E+00      1.0273E+00      8.9236E+01      9.0765E+01      1.0000E+00
      1.0660E+00      1.0403E+00      1.0030E+00      1.0741E+00      1.0575E+00      8.8079E+01      9.1817E+01      1.0000E+00
      1.1018E+00      1.1156E+00      1.0164E+00      1.1748E+00      1.0345E+00      8.5341E+01      9.5187E+01      1.0000E+00
      1.1017E+00      1.1157E+00      1.0164E+00      1.1750E+00      1.0344E+00      8.5339E+01      9.5193E+01      1.0000E+00
      1.0659E+00      1.0403E+00      1.0030E+00      1.0741E+00      1.0574E+00      8.8081E+01      9.1816E+01      1.0000E+00
      1.0304E+00      1.0192E+00      1.0007E+00      1.0352E+00      1.0273E+00      8.9237E+01      9.0765E+01      1.0000E+00
      1.0116E+00      1.0074E+00      1.0001E+00      1.0139E+00      1.0104E+00      8.9766E+01      9.0260E+01      1.0000E+00
      1.0044E+00      1.0027E+00      1.0000E+00      1.0052E+00      1.0039E+00      8.9939E+01      9.0079E+01      1.0000E+00
      1.0036E+00      1.0024E+00      1.0000E+00      1.0043E+00      1.0030E+00      8.9887E+01      9.0117E+01      1.0000E+00
      1.0093E+00      1.0065E+00      1.0001E+00      1.0112E+00      1.0076E+00      8.9620E+01      9.0380E+01      1.0000E+00
      1.0231E+00      1.0165E+00      1.0006E+00      1.0282E+00      1.0179E+00      8.8898E+01      9.1079E+01      1.0000E+00
      1.0469E+00      1.0350E+00      1.0026E+00      1.0579E+00      1.0331E+00      8.7243E+01      9.2650E+01      1.0000E+00
      1.1045E+00      1.1181E+00      1.0286E+00      1.1643E+00      1.0104E+00      7.7895E+01      1.0071E+02      1.0000E+00
      6.6934E-01      1.3359E+00      1.4388E+00      1.5946E+00      3.1917E-01      7.2085E+01      1.3588E+02      1.0000E+00
      6.6932E-01      1.3359E+00      1.4387E+00      1.5946E+00      3.1918E-01      7.2087E+01      1.3588E+02      1.0000E+00
      1.1045E+00      1.1181E+00      1.0286E+00      1.1643E+00      1.0104E+00      7.7894E+01      1.0071E+02      1.0000E+00
      1.0468E+00      1.0350E+00      1.0026E+00      1.0579E+00      1.0331E+00      8.7244E+01      9.2650E+01      1.0000E+00
      1.0231E+00      1.0165E+00      1.0006E+00      1.0282E+00      1.0179E+00      8.8899E+01      9.1079E+01      1.0000E+00
      1.0093E+00      1.0065E+00      1.0001E+00      1.0112E+00      1.0076E+00      8.9620E+01      9.0380E+01      1.0000E+00
      1.0036E+00      1.0024E+00      1.0000E+00      1.0043E+00      1.0030E+00      8.9887E+01      9.0117E+01      1.0000E+00
      1.0025E+00      1.0018E+00      1.0000E+00      1.0031E+00      1.0018E+00      8.9879E+01      9.0112E+01      1.0000E+00
      1.0063E+00      1.0045E+00      1.0000E+00      1.0075E+00      1.0044E+00      8.9619E+01      9.0359E+01      1.0000E+00
      1.0142E+00      1.0109E+00      1.0003E+00      1.0174E+00      1.0093E+00      8.8970E+01      9.0992E+01      1.0000E+00
      1.0227E+00      1.0216E+00      1.0014E+00      1.0314E+00      1.0115E+00      8.7590E+01      9.2427E+01      1.0000E+00
      9.9527E-01      1.0106E+00      1.0020E+00      1.0291E+00      9.8160E-01      8.6954E+01      9.3306E+01      1.0000E+00
      9.7811E-01      1.0201E+00      1.0082E+00      1.0290E+00      9.5429E-01      8.2681E+01      9.5946E+01      1.0000E+00
      6.7021E-01      1.3276E+00      1.4282E+00      1.5889E+00      3.2301E-01      7.2371E+01      1.3544E+02      1.0000E+00
      6.7020E-01      1.3275E+00      1.4282E+00      1.5889E+00      3.2301E-01      7.2372E+01      1.3544E+02      1.0000E+00
      9.7809E-01      1.0201E+00      1.0082E+00      1.0291E+00      9.5427E-01      8.2680E+01      9.5948E+01      1.0000E+00
      9.9525E-01      1.0106E+00      1.0020E+00      1.0291E+00      9.8159E-01      8.6954E+01      9.3306E+01      1.0000E+00
      1.0227E+00      1.0216E+00      1.0014E+00      1.0314E+00      1.0115E+00      8.7590E+01      9.2426E+01      1.0000E+00
      1.0142E+00      1.0109E+00      1.0003E+00      1.0174E+00      1.0093E+00      8.8971E+01      9.0992E+01      1.0000E+00
      1.0063E+00      1.0045E+00      1.0000E+00      1.0075E+00      1.0044E+00      8.9619E+01      9.0359E+01      1.0000E+00
      1.0025E+00      1.0018E+00      1.0000E+00      1.0031E+00      1.0018E+00      8.9879E+01      9.0112E+01      1.0000E+00
      1.0014E+00      1.0011E+00      1.0000E+00      1.0018E+00      1.0008E+00      8.9907E+01      9.0078E+01      1.0000E+00
      1.0035E+00      1.0024E+00      1.0000E+00      1.0039E+00      1.0021E+00      8.9724E+01      9.0246E+01      1.0000E+00
      1.0073E+00      1.0051E+00      1.0001E+00      1.0079E+00      1.0042E+00      8.9318E+01      9.0634E+01      1.0000E+00
      1.0090E+00      1.0062E+00      1.0003E+00      1.0089E+00      1.0057E+00      8.8776E+01      9.1217E+01      1.0000E+00
      1.0056E+00      1.0020E+00      1.0006E+00      1.0029E+00      1.0031E+00      8.8014E+01      9.1843E+01      1.0000E+00
      9.9423E-01      1.0115E+00      1.0020E+00      1.0311E+00      9.8053E-01      8.7037E+01      9.3223E+01      1.0000E+00
      1.1005E+00      1.1208E+00      1.0283E+00      1.1708E+00      1.0062E+00      7.8141E+01      1.0045E+02      1.0000E+00
      1.0745E+00      1.1319E+00      1.0233E+00      1.1964E+00      9.9124E-01      8.3189E+01      9.7931E+01      1.0000E+00
      1.0745E+00      1.1319E+00      1.0234E+00      1.1965E+00      9.9123E-01      8.3185E+01      9.7936E+01      1.0000E+00
      1.1005E+00      1.1208E+00      1.0283E+00      1.1708E+00      1.0062E+00      7.8143E+01      1.0045E+02      1.0000E+00
      9.9423E-01      1.0115E+00      1.0020E+00      1.0311E+00      9.8052E-01      8.7037E+01      9.3223E+01      1.0000E+00
      1.0056E+00      1.0020E+00      1.0006E+00      1.0030E+00      1.0031E+00      8.8014E+01      9.1843E+01      1.0000E+00
      1.0090E+00      1.0062E+00      1.0003E+00      1.0089E+00      1.0057E+00      8.8776E+01      9.1217E+01      1.0000E+00
      1.0073E+00      1.0051E+00      1.0001E+00      1.0079E+00      1.0042E+00      8.9318E+01      9.0634E+01      1.0000E+00
      1.0035E+00      1.0024E+00      1.0000E+00      1.0039E+00      1.0021E+00      8.9724E+01      9.0246E+01      1.0000E+00
      1.0014E+00      1.0011E+00      1.0000E+00      1.0018E+00      1.0008E+00      8.9907E+01      9.0078E+01      1.0000E+00
      1.0007E+00      1.0005E+00      1.0000E+00      1.0008E+00      1.0003E+00      8.9945E+01      9.0042E+01      1.0000E+00
      1.0017E+00      1.0010E+00      1.0000E+00      1.0016E+00      1.0009E+00      8.9845E+01      9.0128E+01      1.0000E+00
      1.0035E+00      1.0017E+00      1.0000E+00      1.0027E+00      1.0019E+00      8.9636E+01      9.0306E+01      1.0000E+00
      1.0057E+00      1.0013E+00      1.0001E+00      1.0025E+00      1.0033E+00      8.9290E+01      9.0572E+01      1.0000E+00
      1.0087E+00      1.0063E+00      1.0003E+00      1.0091E+00      1.0055E+00      8.8806E+01      9.1193E+01      1.0000E+00
      1.0212E+00      1.0215E+00      1.0013E+00      1.0316E+00      1.0101E+00      8.7731E+01      9.2314E+01      1.0000E+00
      1.0407E+00      1.0333E+00      1.0022E+00      1.0554E+00      1.0297E+00      8.7775E+01      9.2248E+01      1.0000E+00
      1.0491E+00      1.0341E+00      1.0023E+00      1.0686E+00      1.0438E+00      8.9433E+01      9.0857E+01      1.0000E+00
      1.0491E+00      1.0341E+00      1.0023E+00      1.0686E+00      1.0438E+00      8.9435E+01      9.0855E+01      1.0000E+00
      1.0407E+00      1.0333E+00      1.0022E+00      1.0554E+00      1.0296E+00      8.7776E+01      9.2248E+01      1.0000E+00
      1.0212E+00      1.0215E+00      1.0013E+00      1.0316E+00      1.0100E+00      8.7731E+01      9.2314E+01      1.0000E+00
      1.0087E+00      1.0063E+00      1.0003E+00      1.0091E+00      1.0055E+00      8.8806E+01      9.1193E+01      1.0000E+00
      1.0057E+00      1.0013E+00      1.0001E+00      1.0025E+00      1.0033E+00      8.9290E+01      9.0572E+01      1.0000E+00
      1.0035E+00      1.0017E+00      1.0000E+00      1.0027E+00      1.0019E+00      8.9636E+01      9.0306E+01      1.0000E+00
      1.0017E+00      1.0010E+00      1.0000E+00      1.0016E+00      1.0009E+00      8.9845E+01      9.0128E+01      1.0000E+00
      1.0007E+00      1.0005E+00      1.0000E+00      1.0008E+00      1.0003E+00      8.9945E+01      9.0042E+01      1.0000E+00
      1.0003E+00      1.0002E+00      1.0000E+00      1.0003E+00      1.0001E+00      8.9975E+01      9.0018E+01      1.0000E+00
      1.0007E+00      1.0003E+00      1.0000E+00      1.0005E+00      1.0003E+00      8.9929E+01      9.0053E+01      1.0000E+00
      1.0017E+00      1.0005E+00      1.0000E+00      1.0009E+00      1.0009E+00      8.9826E+01      9.0125E+01      1.0000E+00
      1.0036E+00      1.0018E+00      1.0000E+00      1.0030E+00      1.0019E+00      8.9638E+01      9.0303E+01      1.0000E+00
      1.0072E+00      1.0052E+00      1.0001E+00      1.0082E+00      1.0042E+00      8.9341E+01      9.0616E+01      1.0000E+00
      1.0135E+00      1.0108E+00      1.0003E+00      1.0173E+00      1.0090E+00      8.9069E+01      9.0922E+01      1.0000E+00
      1.0205E+00      1.0156E+00      1.0005E+00      1.0275E+00      1.0158E+00      8.9171E+01      9.0888E+01      1.0000E+00
      1.0247E+00      1.0168E+00      1.0005E+00      1.0333E+00      1.0217E+00      8.9727E+01      9.0415E+01      1.0000E+00
      1.0247E+00      1.0168E+00      1.0005E+00      1.0333E+00      1.0217E+00      8.9727E+01      9.0414E+01      1.0000E+00
